N,seed,user,x,y
200,10105,177,175.1156337059,197.1099691765
200,10105,178,279.6767313700,233.5249487038
200,10105,179,302.8481800547,138.9787759760
200,10105,180,351.3666963252,234.1084321178
200,10105,181,243.3849835865,299.9990699633
200,10105,182,417.6181087216,452.4162638947
200,10105,183,176.6511094502,135.5337612472
200,10105,184,568.2741588234,701.4154558166
200,10105,185,111.6688438847,583.2113529474
200,10105,186,414.6174521688,236.7139639150
200,10105,187,481.9636090115,657.3905906789
200,10105,188,453.9456503019,149.0521390430
200,10105,189,379.0591420602,258.3264420957
200,10105,190,62.7115161960,956.0050400067
200,10105,191,744.1617224333,267.3482374792
200,10105,192,1000.0000000000,394.2865958971
200,10105,193,765.5949196322,207.3203126301
200,10105,194,268.5742966044,738.1379178179
200,10105,195,170.9928054240,678.5299040069
200,10105,196,40.6628644186,425.3888720890
200,10105,197,891.1778048697,768.9812902081
200,10105,198,675.7267148008,879.8883396672
200,10105,199,791.5095696697,853.1660666118
200,10106,0,386.8120069529,435.2851485128
200,10106,1,614.5069984220,341.7031611728
200,10106,2,642.2781138380,556.6585993619
200,10106,3,629.7734439642,795.8476120328
200,10106,4,496.1761384641,126.2627847352
200,10106,5,642.3496352123,926.2150459514
200,10106,6,217.0735345874,844.4135639426
200,10106,7,831.6466090779,392.1495101712
200,10106,8,696.6238145886,160.5587336994
200,10106,9,447.1623572667,694.2965017156
200,10106,10,673.2474700587,247.8065532738
200,10106,11,292.9244188209,350.3475586329
200,10106,12,687.1905471703,706.0163590040
200,10106,13,27.9649468624,850.4659653569
200,10106,14,268.8487216398,64.1084782690
200,10106,15,793.2287284021,294.9019144602
200,10106,16,104.3171547036,339.1132596250
200,10106,17,770.9743284230,173.2359324558
200,10106,18,121.8869548175,285.5594635567
200,10106,19,802.3889502500,410.9635155424
200,10106,20,151.3635013357,214.0230756841
200,10106,21,683.6003608684,298.2655088423
200,10106,22,866.9157373278,722.9202295471
200,10106,23,418.5802916448,708.8019551317
200,10106,24,665.0747583723,407.2122625053
200,10106,25,783.0479179982,713.9283550085
200,10106,26,343.9144881252,447.6821382330
200,10106,27,297.0248631840,432.9841229739
200,10106,28,324.3769531581,254.6696650629
200,10106,29,504.2656705094,754.5239318679
200,10106,30,312.0535566947,578.1319684390
200,10106,31,253.1802473664,513.2505533410
200,10106,32,711.1129236743,110.3141069167
200,10106,33,280.0417755242,196.8500961676
200,10106,34,8.3426301405,851.5121657516
200,10106,35,559.0491863546,173.2547100391
200,10106,36,771.4260141129,786.8439777562
200,10106,37,568.0397670522,333.5128161812
200,10106,38,381.4545947139,657.0794384525
200,10106,39,792.8394834968,737.1392215459
200,10106,40,242.9121738769,401.3827002748
200,10106,41,224.2536864623,259.1231744860
200,10106,42,779.3268422322,687.4670209069
200,10106,43,210.7955697332,444.7509354251
200,10106,44,674.6113542640,355.9180274521
200,10106,45,849.6448397070,315.2893513246
200,10106,46,801.6163981634,176.1100498782
200,10106,47,825.6953483236,222.3742419862
200,10106,48,694.0061179427,454.9323371704
200,10106,49,590.3700818034,585.3328386717
200,10106,50,164.2297026824,698.7252974718
200,10106,51,861.6149325951,782.2749443542
200,10106,52,750.9489865314,783.8893923981
200,10106,53,433.7996542639,125.7051098193
200,10106,54,611.8895397556,127.4046295838
200,10106,55,384.0870140994,878.9419700889
200,10106,56,931.9710415148,787.9770516587
200,10106,57,804.6931770922,800.3986052803
200,10106,58,161.1780518900,163.7298181820
200,10106,59,726.2607318769,326.8238199501
200,10106,60,231.4366223533,342.3981060678
200,10106,61,281.2828326327,676.0456895961
200,10106,62,791.7557163355,277.7038246640
200,10106,63,305.8884357475,880.2399018443
200,10106,64,347.7212636135,276.4992238217
200,10106,65,767.5909816004,648.1570088402
200,10106,66,152.8535331227,225.3689164082
200,10106,67,223.8282022978,768.8864120538
200,10106,68,286.5742417649,281.1114293081
200,10106,69,333.9431809047,674.0647990425
200,10106,70,239.0100672569,169.3144010678
200,10106,71,838.1897946227,760.3110829546
200,10106,72,292.5315649226,65.0818714787
200,10106,73,679.6546192755,751.4029959961
200,10106,74,801.4002407037,702.2148841285
200,10106,75,759.5995584128,231.2257098333
200,10106,76,751.9419014058,323.3697055888
200,10106,77,172.3700418540,734.1402003223
200,10106,78,703.9776466790,867.2284208860
200,10106,79,223.2774011899,667.3033146979
200,10106,80,235.1995461736,284.3811083244
200,10106,81,749.3462651717,190.1892097751
200,10106,82,548.5987756147,792.7983884264
200,10106,83,900.1833453325,231.0964736141
200,10106,84,788.1385317470,599.3368415144
200,10106,85,502.9189932517,458.3863459365
200,10106,86,465.6743909832,511.4890914515
200,10106,87,821.3403598558,339.2421396368
200,10106,88,909.3090908266,327.8296838656
200,10106,89,747.5152959485,37.5801519963
200,10106,90,429.3149381640,526.3049786695
200,10106,91,215.5342479554,696.6875049835
200,10106,92,683.3291140605,891.2439310541
200,10106,93,266.0966277451,614.5787218998
200,10106,94,198.4962610804,87.3159676553
200,10106,95,109.6649052736,438.1621746599
200,10106,96,358.7498682691,53.0408176194
200,10106,97,248.1545452771,910.3995142824
200,10106,98,360.6126373268,709.4625099203
200,10106,99,773.8704310215,770.8233967236
200,10106,100,289.9560588205,712.8969907625
200,10106,101,257.5985207821,715.1637299893
200,10106,102,540.5328015415,204.1003900435
200,10106,103,654.8533855514,967.3416015187
200,10106,104,744.9259834366,558.2914506845
200,10106,105,829.2387865525,235.5924774116
200,10106,106,600.4068859952,7.6421460316
200,10106,107,263.2425461397,4.4642809409
200,10106,108,845.1246943341,320.4644995041
200,10106,109,374.4419329503,309.2074230047
200,10106,110,806.6866328119,17.2672925155
200,10106,111,242.3512505306,249.3339409377
200,10106,112,528.1213646190,184.7791285121
200,10106,113,43.2410660879,59.7690486376
200,10106,114,291.4758896794,176.5880062951
200,10106,115,706.4827682282,753.5794105338
200,10106,116,206.0481482260,265.8213555409
200,10106,117,894.2246953045,935.9068569215
200,10106,118,794.7843555090,245.9183780942
200,10106,119,934.2800885155,817.8962098446
200,10106,120,855.1303015631,570.0139448599
200,10106,121,484.8632943453,120.8463767955
200,10106,122,359.8499092142,858.3852746905
200,10106,123,711.3745586267,210.6116272699
200,10106,124,594.7111045184,166.1522124901
200,10106,125,203.2123333690,291.3874783248
200,10106,126,718.5478782017,919.6520502498
200,10106,127,595.6704371434,807.0293359679
200,10106,128,642.7346340158,730.8575700611
200,10106,129,802.4271078972,348.9496631318
200,10106,130,324.8985475468,350.6658968646
200,10106,131,39.7527904332,235.2611719629
200,10106,132,325.2138433973,170.3913234852
200,10106,133,122.4249365064,607.2749158403
200,10106,134,343.7157469307,320.4841149417
200,10106,135,862.1713952749,217.5175277863
200,10106,136,207.5815542514,775.4467543602
200,10106,137,203.6054867930,695.5438243609
200,10106,138,225.0513377600,205.3425578337
200,10106,139,208.4812440568,161.6027815299
200,10106,140,830.6060224073,754.5798982569
200,10106,141,510.1181496890,856.4974570333
200,10106,142,391.3707656441,202.3937038469
200,10106,143,235.7210976363,727.7637013114
200,10106,144,291.0406082780,177.8116260316
200,10106,145,193.2198746511,704.3773958908
200,10106,146,455.2084564268,175.6417888437
200,10106,147,738.8371771762,213.4032928129
200,10106,148,251.3587613978,528.5590999264
200,10106,149,791.5302302562,709.3833920304
200,10106,150,241.1810961802,821.0531682980
200,10106,151,911.2756828169,803.1754112021
200,10106,152,517.9591687701,270.6995250116
200,10106,153,684.5029746426,909.7676654875
200,10106,154,784.0448895763,841.2147473465
200,10106,155,626.1390901031,121.5423410914
200,10106,156,270.4039493622,673.5387362532
200,10106,157,781.2433995763,769.7930587595
200,10106,158,549.9641432351,739.2498781410
200,10106,159,724.6304221463,810.9498636224
200,10106,160,126.5642524005,375.7290968641
200,10106,161,557.0539309457,477.1780264309
200,10106,162,809.7144881970,378.8672252388
200,10106,163,888.0563120512,301.6184809853
200,10106,164,253.8543403121,190.9628607767
200,10106,165,642.1146435171,426.6758495599
200,10106,166,251.5767165013,852.7778730722
200,10106,167,341.1269646391,1000.0000000000
200,10106,168,899.0641306266,41.9250732252
200,10106,169,260.4341896028,269.0874285028
200,10106,170,775.5903472649,239.5893473083
200,10106,171,817.4977260737,649.9819952422
200,10106,172,625.0072750139,438.4697800844
200,10106,173,252.1494087933,87.5518928706
200,10106,174,547.0400564766,766.1064384734
200,10106,175,116.5706239575,690.5791074360
200,10106,176,819.2343267412,52.6946130087
200,10106,177,925.3734193583,241.6541049848
200,10106,178,126.3164247126,160.2762422037
200,10106,179,542.9739108871,861.1686563630
200,10106,180,680.4448732493,237.8760789793
200,10106,181,664.6164807157,526.3557716713
200,10106,182,950.3547804131,814.0220861438
200,10106,183,594.6405633473,778.9873081131
200,10106,184,344.5446364863,235.8829767596
200,10106,185,62.8271450906,122.4803153394
200,10106,186,554.1535790921,464.8381569600
200,10106,187,245.2678383653,84.4134037046
200,10106,188,1000.0000000000,704.4034685919
200,10106,189,718.6508370412,591.4439785692
200,10106,190,482.4775208043,423.3169989312
200,10106,191,394.8377651894,220.3517785404
200,10106,192,686.8263419866,805.0243404036
200,10106,193,567.6301191242,190.8372056646
200,10106,194,625.9531102433,156.7409051692
200,10106,195,384.5274960499,612.9205094717
200,10106,196,527.2319186291,234.2117192395
200,10106,197,761.6593561484,790.5247636241
200,10106,198,788.2472362173,660.9645944273
200,10106,199,605.0916252578,265.7888200593
200,10107,0,700.3027052978,614.7948101975
200,10107,1,651.8267961306,234.3582543601
200,10107,2,871.5955303059,981.4237097212
200,10107,3,628.5485753321,795.1447603902
200,10107,4,649.5931989416,674.0000972261
200,10107,5,990.5331703747,74.3105340422
200,10107,6,659.1152579580,121.8950728067
200,10107,7,200.0833073122,796.2277893953
200,10107,8,120.1688964162,551.7539228325
200,10107,9,132.1836285280,686.8805364187
200,10107,10,385.2012194927,686.0545855224
200,10107,11,381.1986564087,419.7201348187
200,10107,12,733.2454298343,545.8245605502
200,10107,13,993.4877994150,169.4071160935
200,10107,14,192.5841354699,338.9993410237
200,10107,15,721.8321570927,266.9272346168
200,10107,16,1000.0000000000,676.4497097489
200,10107,17,135.5486204693,857.5530135113
200,10107,18,678.1682165403,353.0389797692
200,10107,19,93.1425250158,570.3291119396
200,10107,20,601.1914667620,343.0370362733
200,10107,21,970.2224552218,340.8236014454
200,10107,22,16.3927663058,967.0934808118
200,10107,23,230.5161531710,836.9995824447
200,10107,24,0.0000000000,47.9004645711
200,10107,25,936.4369487193,728.5280076372
200,10107,26,238.7638850161,840.6706669762
200,10107,27,667.6832495988,110.6099682931
200,10107,28,504.1853790555,381.5093944743
200,10107,29,399.7524984887,735.3956187763
200,10107,30,851.2930757724,295.9499301251
200,10107,31,602.9906650615,269.2203346095
200,10107,32,586.0605394288,678.8300304458
200,10107,33,591.5286153480,853.3566233626
200,10107,34,139.6784129733,92.1368339440
200,10107,35,399.0370989987,124.9863066446
200,10107,36,785.7026634913,780.1230872446
200,10107,37,751.1089981209,783.6135921693
200,10107,38,1000.0000000000,87.0163717948
200,10107,39,230.4396074135,371.7164019119
200,10107,40,330.9337114539,793.0805618479
200,10107,41,174.6645432735,446.3080768912
200,10107,42,916.6668015473,194.1242804361
200,10107,43,165.1747231435,292.0065861999
200,10107,44,748.4714502411,702.5659611839
200,10107,45,645.3008878110,361.5858090747
200,10107,46,310.6334439363,204.1053415164
200,10107,47,682.6369935538,824.3809298488
200,10107,48,0.0000000000,150.7618341754
200,10107,49,738.7118722428,634.0219799994
200,10107,50,1000.0000000000,562.0460448930
200,10107,51,636.6388874146,716.2521799761
200,10107,52,649.8082030596,683.3037927183
200,10107,53,273.6075418270,899.6463789074
200,10107,54,868.2310837129,1000.0000000000
200,10107,55,201.8727959369,210.3173496662
200,10107,56,659.1464447766,797.2265028793
200,10107,57,385.3017184107,288.0022373229
200,10107,58,235.5205693622,436.0768133478
200,10107,59,565.5440170597,285.2220516503
200,10107,60,833.5391712621,604.3615602751
200,10107,61,171.9199205283,260.8180939110
200,10107,62,149.4573945481,67.5746399572
200,10107,63,330.0227054248,684.4297129371
200,10107,64,176.6594782416,182.0533018633
200,10107,65,856.4704290234,195.1216414492
200,10107,66,859.7542251757,168.2085985626
200,10107,67,641.6792023313,1000.0000000000
200,10107,68,303.5846688829,746.6357528029
200,10107,69,784.3017580288,335.9173991728
200,10107,70,879.5843903315,273.6129091526
200,10107,71,278.3094090187,278.7029667709
200,10107,72,197.1183567991,140.3745567903
200,10107,73,596.1113978873,199.9789876232
200,10107,74,811.1117215260,637.8499626602
200,10107,75,927.5286617548,445.9481897315
200,10107,76,177.7582247093,836.3930120865
200,10107,77,143.7911196219,731.4661012802
200,10107,78,641.3004544093,335.3004619874
200,10107,79,215.0606597415,282.2951091534
200,10107,80,606.1269263113,769.3436678474
200,10107,81,819.6465062888,161.5631786817
200,10107,82,173.6797332352,616.2940431182
200,10107,83,446.5549605749,951.1304760971
200,10107,84,886.7316426690,797.8024349340
200,10107,85,147.0150467328,667.4792279406
200,10107,86,196.3871266253,90.8930923273
200,10107,87,883.8593968812,871.5570485033
200,10107,88,87.7032993437,148.3134329120
200,10107,89,368.4175476156,704.9722354888
200,10107,90,312.4762342615,236.1214197910
200,10107,91,897.4013045522,177.9878073803
200,10107,92,174.4255081592,136.8947800006
200,10107,93,701.0096138237,763.4563872628
200,10107,94,197.6384252522,701.9907168468
200,10107,95,172.3347108999,718.0043178659
200,10107,96,745.8402598799,1000.0000000000
200,10107,97,674.5875063570,195.9747602581
200,10107,98,1000.0000000000,713.1192637170
200,10107,99,1000.0000000000,825.8555473481
200,10107,100,739.2146654409,747.9169420554
200,10107,101,358.1549499994,835.7815512563
200,10107,102,285.0252798753,297.8368129896
200,10107,103,323.5799819411,512.3578014626
200,10107,104,383.8961625918,241.8769880016
200,10107,105,394.3403503685,214.2855100028
200,10107,106,371.1985126743,295.8194114986
200,10107,107,43.0103623631,871.6495665861
200,10107,108,723.0362768190,554.5611732712
200,10107,109,791.5244955242,128.6166288130
200,10107,110,785.4596270758,153.9278615567
200,10107,111,696.4848346776,277.3630561220
200,10107,112,813.6067854237,641.1992076251
200,10107,113,237.0165768148,307.1510339339
200,10107,114,633.1253013759,591.7795403881
200,10107,115,309.4824406357,793.4994671838
200,10107,116,225.7360209083,744.3996347315
200,10107,117,183.3588604196,844.2004682890
200,10107,118,656.6670730377,283.5162304625
200,10107,119,787.3353865816,957.3705478281
200,10107,120,916.7780800075,604.2028347602
200,10107,121,310.8989815515,167.3917036695
200,10107,122,378.4252304425,200.4609220352
200,10107,123,920.0119848483,344.8091504768
200,10107,124,647.4779246499,622.1039191318
200,10107,125,37.0022908950,152.2916050709
200,10107,126,733.0670224022,176.2495807921
200,10107,127,869.5811296064,340.0812893941
200,10107,128,230.5711196032,912.1292486372
200,10107,129,907.2210736377,238.6451360158
200,10107,130,866.8078926527,366.0933583219
200,10107,131,273.3170439975,818.0745471708
200,10107,132,838.5856021361,708.6619809624
200,10107,133,854.3026484441,674.6101236224
200,10107,134,326.1182473655,328.0996068872
200,10107,135,1000.0000000000,377.7507875250
200,10107,136,170.5624465125,533.4526675514
200,10107,137,268.2516594960,907.1497560914
200,10107,138,698.0888214417,1000.0000000000
200,10107,139,811.5735522389,977.4101853911
200,10107,140,835.4448272594,684.9635886787
200,10107,141,461.3976465572,917.4690069818
200,10107,142,273.0161654284,468.8578193426
200,10107,143,248.5340485976,157.8967663605
200,10107,144,439.3414613699,443.8977584260
200,10107,145,618.0357258214,660.6482209073
200,10107,146,916.3091976249,63.3655492937
200,10107,147,858.3553991060,229.8473030777
200,10107,148,163.4762280994,521.5303838725
200,10107,149,461.1142462567,938.9234173467
200,10107,150,646.9962257973,184.4132907496
200,10107,151,156.0417423587,164.2156265936
200,10107,152,200.1467732756,645.0111956854
200,10107,153,347.1237657108,234.7545278225
200,10107,154,353.7109768787,684.6040174903
200,10107,155,751.3391174670,193.6900417428
200,10107,156,765.5967146170,195.3168249202
200,10107,157,562.7028403581,728.3197950688
200,10107,158,80.2374702505,849.6395390345
200,10107,159,105.3596542447,851.2047981838
200,10107,160,904.4991927801,602.1685725714
200,10107,161,619.3081714636,0.0000000000
200,10107,162,711.6832080127,70.0278139786
200,10107,163,660.6911460669,592.8400692130
200,10107,164,217.3789999145,362.9740197752
200,10107,165,930.7477430748,756.6226288690
200,10107,166,568.8588363557,798.4869957431
200,10107,167,181.4596767618,225.1789712862
200,10107,168,715.3069577910,976.6890369253
200,10107,169,285.1671970972,769.6644701030
200,10107,170,242.1346551595,795.7981641842
200,10107,171,262.6729751887,329.6384090690
200,10107,172,283.9152416095,179.5890773603
200,10107,173,385.2139294582,128.0147597989
200,10107,174,509.5141219693,171.5758091895
200,10107,175,840.6907561815,665.2001867087
200,10107,176,725.8751757175,943.7637447213
200,10107,177,217.6873085582,777.7760082797
200,10107,178,241.1947539866,295.4500044278
200,10107,179,349.8598808416,764.1676269457
200,10107,180,266.1215877271,758.8209372297
200,10107,181,880.4656299593,362.1048367797
200,10107,182,920.4310778950,204.5898914432
200,10107,183,213.5349612151,929.0127352419
200,10107,184,404.5092077316,727.4742020430
200,10107,185,24.3972011664,675.7586719925
200,10107,186,748.8211700058,652.4202797743
200,10107,187,645.6266344037,215.0751822536
200,10107,188,777.2198416639,253.5216305750
200,10107,189,69.9694474004,838.0385888420
200,10107,190,907.3009881724,0.0000000000
200,10107,191,223.8688868644,220.7092485505
200,10107,192,206.1763431309,623.6388479311
200,10107,193,218.2772554371,861.4652228210
200,10107,194,733.0771081602,307.3271170224
200,10107,195,291.3018709518,793.9509405949
200,10107,196,621.8775816656,107.3246454852
200,10107,197,622.7085956929,855.9029339031
200,10107,198,243.7788051086,770.6940906288
200,10107,199,780.4444296667,567.7038530239
200,10108,0,755.2573333635,826.6810878321
200,10108,1,49.4164509351,0.0000000000
200,10108,2,72.7352782504,0.0000000000
200,10108,3,627.3318145212,794.4227632755
200,10108,4,199.0524168628,1000.0000000000
200,10108,5,687.0541931098,765.3700531585
200,10108,6,986.8771773028,750.2271032190
200,10108,7,598.1487399343,646.5873215431
200,10108,8,917.1401883863,712.5683970202
200,10108,9,271.5329821274,816.8118138606
200,10108,10,594.0591804334,951.4872511704
200,10108,11,823.0789187682,806.5593426857
200,10108,12,829.5465057118,672.1437290981
200,10108,13,0.0000000000,307.9227052378
200,10108,14,498.2167022816,105.8446349098
200,10108,15,659.6038536967,0.0000000000
200,10108,16,657.1264427816,246.3295848779
200,10108,17,540.8822968020,689.7006750059
200,10108,18,259.7426310897,867.8941235839
200,10108,19,297.5534231668,272.9615308753
200,10108,20,209.1622075529,1000.0000000000
200,10108,21,727.0919680710,107.9741537911
200,10108,22,294.8098608615,605.5778502545
200,10108,23,73.2995730914,606.9594290312
200,10108,24,822.7397087366,685.8048570633
200,10108,25,838.9115592327,810.7747881079
200,10108,26,632.6323697230,392.1770100799
200,10108,27,170.0901179838,220.2268855942
200,10108,28,868.2536354103,396.5973012892
200,10108,29,168.5554852338,764.4861388026
200,10108,30,740.9278148317,766.3936624312
200,10108,31,232.7430932374,681.8279975803
200,10108,32,552.1900625428,353.0161911765
200,10108,33,351.1500086873,739.9004915745
200,10108,34,351.8135864452,640.3574202649
200,10108,35,787.9142753378,930.2869308193
200,10108,36,297.3242621253,767.6839341242
200,10108,37,849.5330389430,287.9562744237
200,10108,38,361.0890029631,211.1146137455
200,10108,39,85.5597231736,634.9881588046
200,10108,40,491.3341946436,70.5117608463
200,10108,41,321.7371616192,382.0710716438
200,10108,42,813.3956684851,783.4337896369
200,10108,43,559.6937178005,157.4783686889
200,10108,44,368.5609135166,895.7731375126
200,10108,45,134.4398068738,96.0440104778
200,10108,46,306.8032356952,730.2266734625
200,10108,47,779.5507062744,134.7498119677
200,10108,48,774.0458958564,694.8422562570
200,10108,49,894.3369145668,527.6722061663
200,10108,50,137.1437914644,99.9462767258
200,10108,51,865.0956740852,785.2515685072
200,10108,52,436.8050834881,177.9001753974
200,10108,53,156.6514943201,223.0070362780
200,10108,54,748.3279405997,174.8390691436
200,10108,55,874.5953598329,337.7142167185
200,10108,56,354.4416625535,507.2563082902
200,10108,57,467.1782299777,206.6273733857
200,10108,58,549.0921683112,38.4103625189
200,10108,59,698.2205437302,185.6078854635
200,10108,60,0.0000000000,977.9560794394
200,10108,61,298.3482491272,810.3617615965
200,10108,62,253.0475209059,385.8182182856
200,10108,63,200.3326932787,715.7701064340
200,10108,64,783.0215080541,343.0192831145
200,10108,65,372.7772755118,308.9649199550
200,10108,66,742.6808750676,426.6147803872
200,10108,67,789.4820306926,979.8951362793
200,10108,68,789.7572009771,206.5048454614
200,10108,69,180.3611217530,251.7095385062
200,10108,70,661.5116982699,413.6580239566
200,10108,71,274.8357647855,491.2496059534
200,10108,72,702.7822180640,727.4234209119
200,10108,73,223.9749883309,730.2775934692
200,10108,74,782.9589574794,564.6969088391
200,10108,75,47.0014703026,829.6496621630
200,10108,76,601.7811346446,772.5965249092
200,10108,77,116.5104793491,730.6170631244
200,10108,78,100.5839124599,270.1180923101
200,10108,79,999.6633650263,852.9095383580
200,10108,80,21.9254474240,464.2445018589
200,10108,81,907.2778091599,213.9210140688
200,10108,82,325.5028551116,167.7791073645
200,10108,83,234.3691172890,854.8208731340
200,10108,84,694.5511898488,872.6700115194
200,10108,85,879.4649146435,501.8684109602
200,10108,86,155.1942457152,732.1980381110
200,10108,87,565.9535920685,456.1544603898
200,10108,88,413.3629127591,378.0955835117
200,10108,89,278.4361654352,282.7362869006
200,10108,90,845.0295053741,796.8331656487
200,10108,91,266.5084914924,297.4242779249
200,10108,92,866.5458951656,244.3416694146
200,10108,93,362.6779621246,396.8642144264
200,10108,94,71.9135007317,210.1886486871
200,10108,95,772.2384869405,593.0366217534
200,10108,96,735.1112494927,221.0322965624
200,10108,97,508.1246609946,158.9792785788
200,10108,98,891.2971753799,763.2603007489
200,10108,99,974.9315601965,711.4148111295
200,10108,100,362.4747877150,488.2806368550
200,10108,101,3.4902723082,867.3432430494
200,10108,102,261.6160789045,122.8159145879
200,10108,103,1000.0000000000,458.5008478474
200,10108,104,757.7688096632,331.6041852773
200,10108,105,481.2723061630,677.1234569559
200,10108,106,474.8886058608,833.5693547285
200,10108,107,960.8903643447,352.9293051978
200,10108,108,216.7942508378,792.8533694750
200,10108,109,133.8717454518,724.6466655233
200,10108,110,339.7690361841,72.5078194762
200,10108,111,205.0843764664,825.1658028545
200,10108,112,757.6653152371,257.4651190691
200,10108,113,844.8500430483,720.9691670867
200,10108,114,159.1683025191,769.9217972610
200,10108,115,728.2326781904,155.2772080579
200,10108,116,28.8399778521,22.5602590239
200,10108,117,12.3593015179,671.1401803911
200,10108,118,868.5393883616,169.1399841696
200,10108,119,77.4509297155,898.0932985276
200,10108,120,168.3581423931,236.6709231599
200,10108,121,870.8408407954,878.7892772680
200,10108,122,256.8048010724,628.5916682778
200,10108,123,638.7946436994,224.8935756978
200,10108,124,708.5808866844,103.6117669848
200,10108,125,252.1404478403,92.7866092085
200,10108,126,862.9377022551,903.3824712061
200,10108,127,260.1100885541,614.7089840191
200,10108,128,991.8062026114,265.0418629802
200,10108,129,322.7507540337,46.3059359164
200,10108,130,923.2648549953,877.2190917768
200,10108,131,361.9271941109,149.8764391443
200,10108,132,835.3373422772,744.9214157283
200,10108,133,284.7382697214,310.3197150762
200,10108,134,308.4809144693,332.0300930896
200,10108,135,306.8138297326,885.5406648961
200,10108,136,353.3788120237,946.6615954871
200,10108,137,947.4859926105,0.0000000000
200,10108,138,929.3324599399,580.5025768254
200,10108,139,238.6260237216,623.8647228627
200,10108,140,278.0246548993,620.3241256165
200,10108,141,301.6361329518,0.0000000000
200,10108,142,154.1718814370,199.1090738749
200,10108,143,321.1020610417,631.1150461724
200,10108,144,600.7457247099,330.1832823818
200,10108,145,740.8991904919,744.8651805069
200,10108,146,320.9934702139,450.2937541723
200,10108,147,762.2685347711,420.7834432650
200,10108,148,65.1489410193,543.5957908536
200,10108,149,624.0087227716,411.1878511295
200,10108,150,396.3436910976,158.1914762089
200,10108,151,284.3194306158,329.0545363094
200,10108,152,430.1274595541,565.3963921424
200,10108,153,73.7773383188,41.0550594648
200,10108,154,647.1753018519,143.4819495478
200,10108,155,358.7422698052,147.4580355386
200,10108,156,756.4526314154,728.7578541162
200,10108,157,941.3685129835,87.7200350605
200,10108,158,164.8771517872,923.7303688449
200,10108,159,174.0662303632,753.3801774029
200,10108,160,43.3705065982,935.7680365760
200,10108,161,1000.0000000000,248.2610460599
200,10108,162,746.4523265700,496.6735009132
200,10108,163,209.8588268762,471.2512897381
200,10108,164,832.6962909509,97.5436908393
200,10108,165,177.3367853015,608.7589656963
200,10108,166,222.7869920640,201.1134629528
200,10108,167,346.1467813671,686.6595281804
200,10108,168,684.6556018891,51.4329821737
200,10108,169,803.0492313178,747.3020809987
200,10108,170,704.9782060645,710.0049958922
200,10108,171,238.4727687299,741.0218295474
200,10108,172,203.2961391309,394.6261699272
200,10108,173,954.1913321387,768.2941039637
200,10108,174,731.5804767375,734.1788464197
200,10108,175,285.3299610740,346.2317392043
200,10108,176,733.5764545013,67.8659413073
200,10108,177,776.4137365471,618.3965315643
200,10108,178,405.0212007164,211.2323845947
200,10108,179,608.8017359976,111.8019711276
200,10108,180,587.8908523414,573.1948136919
200,10108,181,127.4372066274,223.3895558542
200,10108,182,350.3712387361,140.2341761765
200,10108,183,427.2467141053,367.7454531285
200,10108,184,490.1280442496,215.7908946121
200,10108,185,499.9167792916,240.5968124461
200,10108,186,364.8057118169,370.0299577699
200,10108,187,220.9723730714,786.3259482877
200,10108,188,805.7137938729,775.0678259411
200,10108,189,921.6773622129,447.9448955684
200,10108,190,457.9771670696,610.3730138760
200,10108,191,701.4493697342,898.6858592018
200,10108,192,438.3317501199,259.1797483242
200,10108,193,275.9432739176,756.3717166281
200,10108,194,927.4215383751,237.4255726243
200,10108,195,140.8670603820,844.5409179521
200,10108,196,256.0732406895,583.3732384578
200,10108,197,684.8389760012,717.4508741780
200,10108,198,285.6455037901,552.2329653595
200,10108,199,468.2816625065,852.5744893526
200,10109,0,300.6113364155,518.6060178707
200,10109,1,766.3885413483,574.2828743615
200,10109,2,271.3724182426,296.0072010732
200,10109,3,626.1118554044,793.6858231723
200,10109,4,869.5902974858,217.3734958881
200,10109,5,853.6266989708,265.8592823461
200,10109,6,211.8166829141,803.5807627276
200,10109,7,281.7087546974,168.7737382113
200,10109,8,173.8573407311,682.6716747229
200,10109,9,853.2234259731,39.2252141725
200,10109,10,767.0553824556,660.5888283496
200,10109,11,424.8968056370,824.9324632199
200,10109,12,526.8370267862,778.7139582357
200,10109,13,1000.0000000000,718.0915339047
200,10109,14,95.8381868483,258.4033930862
200,10109,15,486.1366903884,228.6612361845
200,10109,16,897.3835507591,801.0828349986
200,10109,17,148.7121295156,713.5613249030
200,10109,18,827.5618363600,829.3673638580
200,10109,19,144.0626625299,745.0399522101
200,10109,20,828.0420667216,825.0475197057
200,10109,21,195.4773919709,296.9586384705
200,10109,22,763.5497151692,310.5568500321
200,10109,23,364.9928849666,697.2226458013
200,10109,24,332.5517677972,885.5977677698
200,10109,25,826.5565442370,1000.0000000000
200,10109,26,688.7897155731,769.8702621710
200,10109,27,528.8940690667,824.3153533168
200,10109,28,785.5315921097,381.4289444177
200,10109,29,488.4756854975,687.8780473802
200,10109,30,99.9825711588,650.6743715381
200,10109,31,445.5125454873,675.0988395710
200,10109,32,185.2549723766,568.1556458865
200,10109,33,15.0201508157,156.4474766626
200,10109,34,846.8840251032,807.5661812623
200,10109,35,82.3146037605,701.1280402204
200,10109,36,804.1084353860,250.7781908387
200,10109,37,364.0983417362,130.3886024187
200,10109,38,953.5677548501,709.3049270103
200,10109,39,797.0243055990,723.7172157552
200,10109,40,215.4304821757,577.0739278063
200,10109,41,849.6505477447,271.1760522425
